Sample Name,Month,Date,Year,DOC (mg/L),A350,BA,C1,C2,C3,C4,C5,C6,C7,E280,E280_oldmeth,FI,HIX,HIX.OHNO,SR,SUVA254,Chla,Discharge,DO,FieldNotes,NH4,NO3,pH,Salinity,SpCond,SRP,TDN,TDP,Temp,Time,TP,TSS,DIC,,
1,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
2,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
3,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.347083064,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
4,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
5,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
6,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
7,September,18-Sep-17,2017,17.42397649,16.2907267,0.580900489,0.287371703,0.212714939,0.227414684,0.070074652,0.065948823,0.107774137,0.028701062,354.2008539,2.949216102,NA,22.08914788,0.95668961,0.860582505,3.99268269,NA,0.0143,6.17,,0,0,7.6,0.3,64,3.119243663,,11.94878846,19.8,,16.65203498,,,,
8,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.486850249,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
9,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
10,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
11,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.393318129,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
12,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
13,September,18-Sep-17,2017,4.413611009,4.272926244,0.64254918,0.288041333,0.234959707,0.180708169,0.074985767,0.068278547,0.095820726,0.057205752,344.9355014,2.872069121,NA,14.24961171,0.93442456,0.897087895,3.79425522,NA,0.1642,8.43,,0.25,0.54350101,8.13,0.2,479,2.878723879,,8.929812649,19.5,17:20,12.07590323,,,,
14,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
15,September,14-Sep-17,2017,18.79662042,14.97252438,0.661174026,0.258741965,0.211691771,0.227811354,0.058083682,0.067644656,0.142122848,0.033903724,317.4765785,2.643435291,NA,18.6397049,0.949082738,0.827354894,3.64717406,NA,0.0111,6.99,,65.51785714,0.475489581,7.75,0.6,1239,16.86392727,,48.74851461,17.3,11:45,54.50045798,,,,
16,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47256447,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
17,September,14-Sep-17,2017,26.09935662,23.65667069,0.572498429,0.283416629,0.190111533,0.262370607,0.061436129,0.058874495,0.123152979,0.020637629,338.8656,2.821528726,NA,26.9376341,0.964205988,0.84280272,3.849776381,NA,NA,2.02,,1.767857143,0,7.18,0.2,513,13.55465098,,26.72588056,14.3,13:10,35.17901282,,,,
18,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.368187926,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
19,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
20,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
21,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
22,September,14-Sep-17,2017,5.291291712,4.196526314,0.696645035,0.244077958,0.232999716,0.233628141,0.03888784,0.044203233,0.127619016,0.078584097,298.2842784,2.483632626,1.594032384,10.61209456,0.913882892,0.948408546,3.39333569,NA,NA,9.37,,0,0,7.35,0.1,105.8,2.30006155,,6.133287692,17.1,10:07,9.692501274,,,,
23,September,14-Sep-17,2017,6.546280451,4.339075779,0.629934733,0.280880114,0.258052224,0.184832862,0.057105883,0.070193852,0.116308671,0.032626393,274.8046264,2.288131777,NA,24.46917882,0.960736857,0.854364726,3.132027131,NA,0.0369,5.38,,0.517857143,0,7.54,0.2,446.4,4.221576818,,9.279378269,13.9,09:17,10.58230467,,,,
24,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.404128129,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
25,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
26,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
27,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
28,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
29,September,14-Sep-17,2017,18.64786098,16.41615334,0.603158874,0.273614737,0.231300556,0.234907955,0.059965363,0.059194009,0.109087174,0.031930205,340.761128,2.83731164,NA,21.52135904,0.955597706,0.865245748,3.83121565,NA,0.0721,8.59,,0,0.008437574,7.98,0.2,494,5.319585543,,19.28966647,14.9,08:00,22.97599482,,,,
30,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
31,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
32,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
33,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
34,September,18-Sep-17,2017,4.546818327,2.508845963,0.747088177,0.22504439,0.229944212,0.163827683,0.044970758,0.078298328,0.18509031,0.07282432,227.4581213,1.893906089,NA,10.08113488,0.909756536,0.91651879,2.587589234,NA,0.0357,9.65,,30.51785714,0.707822085,8.04,0.3,695,2.863691393,,12.616141,20.4,,17.73251053,,,,
35,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
36,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
37,September,14-Sep-17,2017,1.851567726,1.22897668,0.720422593,0.26165939,0.22235163,0.181077688,0.049836107,0.071606423,0.132538751,0.080930011,246.5409326,2.052797107,,12.48382255,0.925837054,0.893377344,2.719530668,NA,0.4446,121.5,,9.267857143,0.917694945,8.42,0.2,427.3,5.853339784,,12.36191146,15.3,15:00,12.45724754,,,,
38,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
39,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
40,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
41,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
42,September,18-Sep-17,2017,7.655214466,4.3514763,0.754629442,0.205537473,0.196380372,0.182434708,0.029920891,0.065359159,0.225479022,0.094888375,227.0226816,1.890280447,,7.632598081,0.884160019,1.001179608,2.589330216,NA,NA,5.3,,66.14285714,0.56688667,7.78,0.4,794,6.246000859,,30.34865153,20.3,13:45,44.20416155,,,,
43,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
44,September,18-Sep-17,2017,3.28033454,2.462563806,0.586097379,0.263702153,0.230148997,0.222057746,0.037290454,0.058983792,0.14036165,0.047455207,288.2314557,2.399928857,,17.04726861,0.944589953,0.900863785,3.267882742,NA,0.1876,9.07,,0,0.34102966,8.11,0.2,419.5,3.404860907,,7.912894483,15.8,16:00,7.722222327,,,,
45,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
46,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
47,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
48,September,18-Sep-17,2017,4.711806071,2.894239614,0.772018559,0.239818005,0.250467678,0.141794131,0.044586778,0.086085568,0.15497232,0.082275521,244.3545179,2.034592156,,10.42984228,0.912509729,0.870442746,2.735320571,NA,0.0847,8.79,,17.03571429,1.760470845,7.77,0.2,496,4.141452747,,18.14563353,19.3,10:30,30.38043022,,,,
49,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
50,September,18-Sep-17,2017,5.035695945,2.611722458,0.705920774,0.193676372,0.187278636,0.281158126,0.015956816,0.028834853,0.204789486,0.088305711,234.8155677,1.955167092,,9.405021625,0.903892559,1.117219912,2.772404115,NA,NA,7.84,,0,0.0152917,7.87,0.1,213.4,3.464990853,,11.12254245,21.5,22:00,11.88523107,,,,
51,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
52,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
53,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
54,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
55,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,,,
55.5,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,NA,,,NA,,NA,,NA,NA,,,,
56,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,NA,,,NA,,NA,,NA,NA,,,,
57,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,NA,,,NA,,NA,,NA,NA,,,,
58,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,NA,,,NA,,NA,,NA,NA,,,,
59,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,NA,,,NA,,NA,,NA,NA,,,,
60,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,NA,,,NA,,NA,,NA,NA,,,,
61,September,,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,,,,,NA,,,NA,,NA,,NA,NA,,,,
ASN01,Aug,20-Aug-18,2018,6.215,5.189139657,0.66601478,25.72804436,23.48692308,23.38867101,5.098170479,5.107008325,12.40501161,4.786171132,307.1705415,,1.328734941,11.92499837,0.922630551,0.975321104,3.393804515,9.637725,,5.74,Too deep,-24.49718314,0.539750523,7.94,0.2,433.1,6.173185494,,10.47813043,22.7,10:45,18.21110322,7.834666667,48.26,,
ASN02,Aug,27-Aug-18,2018,9.945,11.65400369,,,,,,,,,446.2689294,,,,,0.931252278,5.03545063,3.420166667,0.0104,3.82,,43.58749719,107.3805476,7.79,0.3,620,11.83542718,0.800256931,13.36580416,21.1,14:03,29.35356782,7.484444444,59.37,,
ASN03,Aug,27-Aug-18,2018,15.1,11.57176409,,,,,,,,,319.2738385,,,,,0.948447891,3.656093525,7.6032,,0.57,"Too deep, stagnant",-18.79063142,14.65513263,7.53,0.2,500,8.785390269,,9.013667314,18.9,15:17,27.19554108,2.862,63.82,,
ASN04,Aug,27-Aug-18,2018,8.347,5.389748897,,,,,,,,,229.1207247,,,,,0.919701549,2.507125148,2.7769375,0.1583,9.49,,-6.326321084,419.3861671,8.03,0.2,416.9,6.100190308,,3.582197949,19.1,14:43,5.94558388,1.074545455,46.49,,
ASN05,Aug,27-Aug-18,2018,17.9,18.93367121,,,,,,,,,419.5335506,,,,,0.883487727,4.746631467,41.8324,0.0039,6.42,,-17.58925211,26.5920401,7.96,0.5,1036,6.275312044,,12.33113039,19.9,15:40,98.25627878,10.66,58.18,,
ASN06,Aug,15-Aug-18,2018,11.42,6.040404609,0.669780825,25.45043302,23.42889655,21.52622522,5.528983268,5.230951175,13.61092051,5.223590256,218.794151,,1.40914814,15.32270639,0.93873565,0.981105895,2.517302958,5.082166667,0.4001,8.41,,16.4998858,359.8767787,8.02,0.3,520,3.948325559,,6.176477698,26.6,17:09,16.07509716,5.972,53.03,,
ASN07,Aug,15-Aug-18,2018,16.61,12.28514099,0.627786287,28.91610013,20.63885239,24.18222621,7.478122665,5.183672633,10.75701525,2.844010729,297.3050045,,1.414849604,25.89293078,0.962815507,0.895022075,3.38751596,2.029857143,0.0071,8.1,,-13.53459694,20.41448403,7.96,0.3,655,3.845269412,,5.303477317,25.8,17:40,14.02717382,7.848,72.88,,
ASN08,Aug,15-Aug-18,2018,9.985,5.226069303,0.634206357,30.08060696,22.7313467,20.31989089,6.828119143,6.333483134,10.6070421,3.099511073,194.05966,,1.366645674,20.0509558,0.952496219,0.889302138,2.145939999,4.872391304,0.0193,6.15,,9.141437527,867.051183,7.57,0.3,632,17.37506929,,9.690304234,22.7,12:11,45.16441681,3.3248,67.98,,
ASN09,Aug,27-Aug-18,2018,7.433,5.87470016,,,,,,,,,296.4980395,,,,,0.969055636,3.292676279,9.698525,,0.99,Too deep,-27.05011418,32.1733579,7.67,0.3,522,5.458077273,,24.90779744,22.6,12:20,26.62300337,4.035555556,51.55,,
ASN10,Aug,15-Aug-18,2018,8.913,2.565331432,0.766348778,24.25947435,22.62757949,22.27431509,5.3707993,5.249975138,15.15691285,5.060943784,132.2984086,,1.456424252,13.18202334,0.9294882,0.951847716,1.551682231,9.39588,0.0111,9.51,,-2.421838328,1127.710735,8.06,0.3,581,1.695812632,,2.351391473,27.6,16:43,25.34580387,8.028,44.63,,
ASN11,Aug,15-Aug-18,2018,5.601,2.335279434,0.913491187,20.87764326,19.32040078,24.70124166,3.617471322,4.233006879,18.9695133,8.28072281,192.2592492,,1.223847075,6.38859977,0.864656358,1.103945743,2.268468184,3.164947917,1.7656,11.63,,-34.40856245,23.2141839,8.91,0.1,192.5,5.096665483,,9.472054138,27.7,16:11,8.610086285,1.667857143,16.01,,
ASN12,Aug,30-Aug-18,2018,4.172,2.048191367,,,,,,,,,183.96471,,,,,0.819193643,2.017371718,2.285009091,,10.76,"Too deep, flooded",22.12515591,904.0918866,8.37,0.2,473,7.063359859,1.084353144,3.339226459,16,15:30,9.887285785,0.773333333,56.44,,
ASN13,Aug,30-Aug-18,2018,11.54,5.976190504,,,,,,,,,181.3775274,,,,,0.887656554,1.995539352,1.64035,0.1788,10.02,,18.67783684,139.8343084,8.31,0.2,444.1,4.815964239,0.600541358,3.251926421,20.5,15:00,9.116561949,1.586666667,50.3,,
ASN14,Aug,22-Aug-18,2018,7.865,5.004377016,0.727678777,23.44742459,21.58263488,19.1226674,5.594773645,5.834414425,17.27594802,7.142137036,268.9197272,,1.420822154,13.66093841,0.931791542,0.966773118,3.103296205,17.11545,,4.53,"Too deep, flowing",4.636265116,197.0861697,7.9,0.3,669,7.705472893,,7.180428137,22.6,15:49,43.3146796,8.103,47.76,,
ASN15,Aug,15-Aug-18,2018,19.07,16.60066291,0.666155622,23.08755344,20.24478104,25.44088198,4.634485345,4.58789731,18.13235512,3.872045761,344.9766749,,1.375306855,18.05008614,0.947506799,0.850462796,3.938368014,123.6417778,0.0011,10.8,,134.535403,90.02225035,8.33,0.6,1290,67.65174673,,72.56569413,27.4,14:30,211.1783311,40.196,72.91,,
ASN16,Aug,15-Aug-18,2018,5.481,4.843590022,0.686235684,26.06770998,22.31515829,19.37040492,7.10083167,6.040095311,13.95934606,5.146453764,332.907832,,1.313667269,15.34147344,0.938806008,0.943322792,3.743261121,5.791935061,0.1544,12.69,,-9.630114186,778.993524,8.53,0.3,551,10.23475053,1.113981912,8.798380928,24.8,14:09,38.62427454,3.290909091,46.32,,
ASN17,Aug,15-Aug-18,2018,27.42,39.14433839,0.572122415,22.29092002,5.770281501,43.89041185,5.764414985,1.845469271,18.22562703,2.212875351,509.055468,,1.311098354,16.73282413,0.943607403,0.838968749,5.73027534,14.02975,,5.25,"Too deep, not flowing",56.44574784,0,7.49,0.3,577,74.89512163,,43.13301508,19.5,13:30,293.7999264,8.556666667,65.33,,
ASN18,Aug,15-Aug-18,2018,8.801,2.848146425,0.647751343,29.43649255,21.71360267,20.2521193,6.749485205,5.856287444,12.31593565,3.676077177,129.1574359,,1.328396533,12.62102646,0.926584094,1.007811269,1.462273968,2.729058886,0.7468,7.38,,-18.18994177,65.6115431,7.94,0.3,558,33.55488437,0.499611736,26.33970975,24.6,13:04,45.73695451,1.474,47.3,,
ASN19,Aug,20-Aug-18,2018,8.517,5.46083604,0.733756919,21.69909085,19.68122163,17.06582983,6.252039194,5.008639399,18.34070962,11.95246947,284.0697555,,1.318183325,5.734694278,0.85151516,1.047742736,3.266056791,25.18806667,,8.03,Too deep,-43.26873486,47.97409326,7.89,0.2,368.4,2.089196263,0.666552624,4.104621958,24.8,11:30,41.75121124,5.022,28.38,,
ASN22,Aug,20-Aug-18,2018,5.287,2.982988705,0.636923566,25.70799679,22.61289814,20.55165559,6.03511246,4.807438041,12.42942646,7.855472523,227.7587417,,1.339915067,9.311243156,0.903018483,0.973345431,2.643506576,2.043411111,,9.15,Too deep,-11.43218315,8.473964438,7.72,0.1,117.8,1.531603637,0.269349422,2.413270196,24.1,13:15,4.492218931,0.377333333,8.443,,
ASN23,Aug,20-Aug-18,2018,8.161,4.002307247,0.628568494,28.31359093,25.91069205,17.04473857,7.562908276,6.272478846,9.619379039,5.276212291,196.7112141,,1.335008289,12.9969463,0.928555845,0.86293629,2.223345504,4.981788889,-0.1195,6.26,Lots of backflow,7.63971339,0,7.78,0.2,480,10.85997756,0.366115117,8.751828824,18.4,12:45,20.61135745,1.492666667,63.72,,
ASN24,Aug,30-Aug-18,2018,4.998,2.318683784,,,,,,,,,216.0867792,,,,,1.068155314,2.559900493,3.13364,,10.19,"Too deep, flowing",11.78319871,24.75086656,8.46,0.1,206.4,5.458077273,0.333960472,1.355573159,24,18:00,16.29530397,0.433333333,18,,
ASN27,Aug,22-Aug-18,2018,11.17,1.537100201,0.625070808,27.67472962,22.25917343,21.37806893,6.686853171,6.772855251,11.83573865,3.392580952,52.88048436,,1.394201456,18.22183178,0.947975822,0.886747256,0.590183746,8.003875,,9.68,Too deep and fast flowing,-7.677872808,355.7992474,8.47,0.2,417.1,11.12034676,,13.95171833,18.1,13:16,127.169433,37.292,42.59,,
ASN28,Aug,22-Aug-18,2018,8.283,1.705519131,0.639101422,28.16277927,23.67681124,19.15307843,5.708716938,7.118929293,12.04139163,4.138293203,76.93064553,,1.340038344,19.52238608,0.951272723,0.891240724,0.856424915,4.495975,2.2734,9.24,,-15.78718315,536.8250193,8.4,0.2,388.4,9.938275035,,6.249751021,18,12:50,69.69545548,13.1216,53,,
ASN29,Aug,20-Aug-18,2018,19.47,4.878091938,0.603250796,27.41388801,21.7639671,22.59552617,5.665745332,5.29451436,13.74558752,3.520771504,106.2948844,,1.329531523,17.68018171,0.94646733,0.902430527,1.23234334,13.0462,-0.0788,9.59,Lots of backflow,-20.59270039,0,8.06,0.2,483,9.08170919,,13.95171833,20.6,12:00,34.85873808,2.827333333,61.47,,
ASN31,Aug,15-Aug-18,2018,13.92,9.890070032,0.651641673,25.41226713,24.28242022,22.1959143,5.33368656,5.531775893,11.458531,5.785404901,274.7152541,,1.394220548,13.28435428,0.929993335,0.962400888,3.09683159,9.469736111,,0.94,"Too deep, not flowing",-29.30270038,22.84466272,7.52,0.2,499,2.490817194,,30.32057426,23.4,12:34,11.20852665,3.504,55.76,,
ASN32,Aug,22-Aug-18,2018,9.777,,,,,,,,,,,,,,,,,16.1725,,8.01,"Too deep, flowing",13.64660994,1072.843537,8.21,0.2,476,15.16274018,,6.551936937,19.1,11:25,230.6005718,176.536,44.23,,
ASN34,Aug,21-Aug-18,2018,6.058,3.450202438,0.81685858,24.21006788,20.90470537,15.49291608,5.666130313,7.287115043,19.3124356,7.126629722,229.230038,,1.458675605,9.519523071,0.904938656,9.519523071,2.613657991,64.45040083,0.0566,8.66,,58.38333333,0.608403416,7.96,0.3,652,1.651515152,0.851806526,21.77205882,20.2,13:15,48.88235294,12.56849315,53.79,,
ASN35,Aug,22-Aug-18,2018,10.05,6.119371128,,,,,,,,,243.2962716,,,,,0.852531191,2.777567539,11.9235,,8.46,"Too deep, flowing",-2.722183156,1570.891046,8.25,0.3,625,33.62348991,,27.34673695,19,10:55,199.9257631,73.416,50.23,,
ASN36,Aug,20-Aug-18,2018,5.786,9.59211252,0.701800781,26.44320019,23.56076689,23.38456871,6.164723757,5.804299271,11.60097538,3.041465796,674.1673088,,1.361950491,11.45560265,0.919714844,0.886013101,7.674901985,159.804875,,5.3,"No flow, disconnected puddles",-28.25149349,5.616813233,7.64,0.1,279,4.108585772,,5.320925609,17.6,9:15,312.9799396,31.51428571,28.4,,
ASN37,Aug,29-Aug-18,2018,2.099,2.057099782,,,,,,,,,348.4713558,,,,,0.897196577,3.815931446,2.8773,0.4626,10.03,,46.14518553,925.4405321,8.26,0.2,439.6,10.91603806,1.065963866,6.695709848,18.3,10:45,15.72276626,7.215,51.5,,
ASN38,Aug,27-Aug-18,2018,13.31,8.024803625,,,,,,,,,223.4295802,,,,,0.908666933,2.49149296,3.4428,,0.47,"Too deep, not flowing",-21.94425211,0,7.71,0.2,461,50.12871359,,43.02827245,19.9,10:00,123.7782481,6.488888889,61.6,,
ASN39,Aug,22-Aug-18,2018,9.738,5.293307584,,,,,,,,,219.4201849,,,,,0.932742461,2.517115697,4.41605,1.7744,6.19,,-20.44252797,447.9287376,7.9,0.3,529,41.51856154,,33.74807542,18.9,12:00,99.53347828,8.72,53.11,,
ASN40,Aug,22-Aug-18,2018,9.747,2.169076498,0.671804264,28.15052523,21.86145481,19.34005953,6.205899971,6.463624113,13.58912238,4.389313964,85.21646741,,1.387073557,19.81351538,0.951954296,0.868265575,0.953958376,8.4483,,9.09,"Too deep, flowing",-4.374079706,464.401286,8.46,0.2,446.5,6.742303342,0.893372355,4.641811121,18.4,12:20,66.61256013,10.315,43.45,,
ASN41,Aug,22-Aug-18,2018,6.131,4.043045203,0.805469734,21.5570985,17.58546387,18.02799757,4.508149817,5.847538873,25.24391794,7.229833424,252.8580477,,1.553828055,11.17947159,0.917894632,0.937803126,2.859976664,12.62726667,1.3167,8.08,,-23.29580383,1117.706256,8.2,0.3,633,22.54704007,1.510515596,15.17831159,19.5,15:10,57.78226704,14.49066667,43.56,,
ASN42,Aug,22-Aug-18,2018,7.234,2.565305397,0.707620999,22.13500702,18.6872281,19.43939542,3.052741629,6.111042683,24.34135932,6.233225824,147.3843994,,1.426954712,11.07949604,0.917215089,0.920680053,1.720806737,15.91636667,,4.56,"Too deep, slow flow",-5.425286602,837.2646742,7.84,0.3,595,57.86325695,1.34013698,53.77682349,19.6,14:37,195.9400199,13.69733333,36.53,,
ASN43,Aug,27-Aug-18,2018,5.388,2.987401194,,,,,,,,,193.2355155,,,,,0.938118508,2.100092888,1.688875,,8.56,Too deep (sediment),0.581609946,197.387546,8.08,0.2,418.5,10.21555112,,6.818943771,19.9,11:30,18.16706185,8.8175,48.24,,
ASN44,Aug,28-Aug-18,2018,9.012,4.431681515,0.67329049,27.97224089,23.74463432,17.06934086,6.477141213,6.607088615,12.4644623,5.665091794,188.4685053,,1.325649945,12.30434531,0.924836587,0.865872013,2.121332225,7.581600894,0.3885,8.97,,9.05,0.159020067,7.87,0.2,423.5,1.787878788,0.353288482,11.77941176,19.6,11:15,23.95588235,14.46,44.89,,
